driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
1,97933,94152,93012,93744,92909,93027,92760,92791,92727,92357,93032,92337,92278,92610,92325,91863,91797,91970,91760,92725,91583,91518,91515,91275,90933,91555,91030,90708,90563,90826,91041,94073,107676,90554,90559,91052,90281,89639,90573,89867,89946,90132,90026,90188,89891,89631,89571,89597,89602,89314,89198,89352,89303,89560,89121,89123,88976,88944,89136,89112
3,100901,95528,94783,94486,93830,93800,93691,94141,93683,93215,93292,93201,93103,92954,92820,92802,92597,92646,92276,92596,92862,92907,93422,93105,92495,92698,93884,109925,92324,92339,92284,91989,91922,93018,92033,91946,91946,91904,91346,91130,90972,90749,90647,90710,91082,91238,90657,90473,91121,90674,91737,90274,90594,90155,90204,90005,89723,89774,89492,90333
4,97139,94059,93004,93062,92550,92293,92280,92614,92645,92103,92190,91976,91679,91536,91649,91729,91546,91422,91405,91370,91245,91350,91523,91592,91233,91139,91217,91638,93797,108070,90870,91082,90703,91395,90638,90859,90560,90282,90411,90544,90261,90098,90038,89901,89944,90188,90245,89456,89236,89363,89305,89188,89399,89352,89483,90027,89328,89368,88972,88630
5.0,105608.0,96313.0,95599.0,95069.0,95063.0,94967.0,94763.0,94526.0,94430.0,94307.0,94359.0,94154.0,94120.0,94060.0,94009.0,93671.0,93770.0,93592.0,94062.0,93218.0,93176.0,93329.0,93224.0,93519.0,93483.0,93195.0,92889.0,93493.0,92925.0,93211.0,93190.0,96325.0,114027.0,93300.0,92880.0,93262.0,94987.0,92718.0,94718.0,93780.0,92925.0,94746.0,93132.0,96358.0,93033.0,92611.0,95557.0,92537.0,92001.0,91663.0,91844.0,92260.0,91404.0,91178.0,91504.0,91411.0,90786.0,93447.0,91460.0,100000000.0
8,99060,94466,93473,93511,93071,93230,93174,93053,93298,92766,92850,92721,92595,92536,92234,92246,92144,92253,91720,92191,92360,92210,91876,92181,91998,92248,94762,107917,93264,91439,90985,91443,90963,91444,91315,91192,90928,90905,90616,90627,90731,90689,90368,90303,90858,90632,91826,90262,90539,89896,90127,89757,89706,89354,89769,89679,89744,89447,89377,89642
10.0,107492.0,97508.0,97415.0,96744.0,96004.0,95983.0,96075.0,95956.0,95083.0,94802.0,94729.0,94539.0,94404.0,94403.0,94293.0,94287.0,94228.0,94232.0,94793.0,95009.0,93810.0,93855.0,93889.0,93746.0,94451.0,93558.0,93571.0,94566.0,93788.0,93655.0,95221.0,120078.0,94357.0,94990.0,93082.0,93015.0,93895.0,93801.0,92971.0,92682.0,93099.0,93890.0,92719.0,92953.0,92746.0,94707.0,92726.0,93623.0,93933.0,93385.0,93339.0,92429.0,92178.0,93341.0,94237.0,91721.0,91785.0,91775.0,100000000.0,100000000.0
13,98435,94279,93382,93506,93064,93551,93038,93018,93356,92722,92765,92874,92327,92579,92336,92037,92337,91912,91951,92167,92739,91950,92073,92046,92133,92316,92470,94239,109281,91155,91178,91147,91168,91607,91263,91074,90850,90806,90686,90715,90606,90882,90241,90388,90817,90671,91505,90757,90183,90094,89835,89609,89849,89652,89743,89831,89667,89495,89283,89778
17,94827,93040,93029,92551,92476,92368,92397,92239,92437,92033,92053,91967,91546,91515,91475,91602,91888,91591,91390,91824,91946,92320,92025,91449,91437,91041,91138,91265,91836,94166,108213,91166,90647,91348,90417,90507,91030,90116,90299,90093,89897,89908,89982,90275,90107,90943,90293,91533,89901,90229,89637,89807,89897,89335,89297,89287,89148,89184,89029,89565
18,96522,93830,93122,94627,93041,94501,92946,93109,93070,92834,92778,92652,92308,92328,92350,92150,91960,92076,91957,92091,91934,91946,91914,91831,93863,108649,91489,91391,91128,91023,91152,91652,91653,91549,91510,90787,90756,90491,90593,89996,90392,90387,90682,90189,89899,89984,89675,89381,89598,89398,90170,88889,88810,88873,89128,89083,89303,89452,89955,88203
20,93554,92624,92577,92417,92265,92481,92053,92189,92122,92042,91695,91750,91564,91541,91383,91474,91432,91401,91109,91369,91697,90637,90759,90856,90904,90466,90987,90839,91242,90814,92580,91097,92808,107679,90442,90279,90622,90681,90717,90412,89949,90070,90487,90422,90212,90090,90346,89422,89846,89460,89446,90059,89755,89668,89173,89035,89573,89756,89692,88723
154,101771,95726,95409,94032,93922,94291,93389,94378,93380,93360,93163,93128,93214,93101,92750,93068,92332,91995,92156,92485,92758,92925,91450,91537,91412,91635,91374,91091,91152,91312,91445,92221,91899,91251,91551,93150,107357,90027,89884,90487,90215,90149,90298,90469,90982,90896,90522,90413,89872,90001,91043,90372,89678,90519,89770,89984,89522,89812,89738,89624
