driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,92008,85463,84894,84076,83554,83218,83207,83599,83788,84212,83544,83280,82868,83489,82795,82479,82856,82942,82927,84775,109059,84886,84557,84617,84302,83681,83894,83835,83786,83751,83364,82926,82930,84115,83375,83135,82831,83300,83099,83029,82907,83051,83148,82761,82795,84536,106473,83990,83432,83384,83733,83751,83260,83141,83464,83423,84087,83129,83452,83407,83494,83527,83116,82898,82931,82987,83733,83618,83278,84524
2,101174,88394,86498,85454,85218,85196,85171,85555,85168,84932,84906,84371,86186,83557,83692,83762,83921,86221,106381,83987,84011,84333,84163,85011,84827,84889,85036,84882,84991,84648,84939,84995,84837,84818,85344,84237,84302,84301,84078,84320,84246,84126,84024,83882,83957,84071,83585,83706,85855,104834,85517,84437,84259,83712,83648,83785,84162,84691,84116,83595,83807,83629,83710,83306,83282,84027,83757,84001,83973,84082
3,93862,85710,84781,84591,84141,84255,84179,83914,83770,83764,83705,83658,83694,84040,83771,83698,83199,83552,84023,85609,111122,86808,85610,84857,84691,84519,84230,83882,83928,83899,83668,83628,83553,83881,83989,83747,83774,83758,83701,83575,83580,83785,83975,83415,83081,83129,83080,83614,85566,104630,84973,84525,84160,83783,83528,84053,83588,83423,83332,83126,82653,83151,82909,82959,82468,83447,83497,83556,83527,83594
4.0,89838.0,85176.0,84436.0,83529.0,84017.0,83643.0,83679.0,84268.0,83959.0,84224.0,83753.0,84771.0,151967.0,115389.0,94862.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
5,95208,86236,85110,84508,84015,84062,84348,84945,84546,84354,84478,84626,84194,84047,84135,83735,83434,83455,83945,83678,85312,106931,84878,84617,84121,83925,83817,83726,83789,83900,83942,84372,84055,84303,83807,84075,83760,83468,83510,84011,83520,84461,83947,85096,107172,84198,83768,83670,83658,83788,84158,83694,83890,83794,83897,84944,84320,83735,83549,83915,83846,83660,82958,83249,83318,83540,83482,83359,83239,83065
6,96185,87366,85899,84849,84625,84388,84417,84855,84768,84635,84442,84433,84428,84742,84953,84666,84056,84480,84512,85049,84925,86383,108296,87188,85283,85141,84877,84945,84825,85303,85429,85194,84947,84610,84810,84435,84461,84162,84209,84201,84045,83979,84149,83621,83793,83769,84065,84258,83467,83491,83482,83502,83969,83616,83180,84783,104538,84691,84938,84734,84145,84257,83660,83700,83255,83831,84213,84607,84872,84668
8,92803,85615,85282,84257,84247,84014,83652,83768,83708,83444,83606,83811,83540,83730,83466,83268,83314,83404,86090,108584,84160,84570,84243,83896,83898,83892,83518,83560,83423,83801,83559,83445,83256,83392,83441,83407,83106,83010,83116,83604,82866,83156,83104,83098,85842,110642,83776,83804,84385,84330,83993,83649,83592,83884,83347,83267,83302,83684,83722,83546,83259,82924,82884,83088,82663,82819,82922,82981,82542,82434
9,99478,87613,86605,85683,85040,84857,84745,85075,84948,85010,84598,84336,85607,84359,84363,84428,84893,84456,84505,85890,89709,108410,84864,84754,84557,84557,84666,84567,84837,84305,84044,84449,84205,84037,84523,84567,84283,84296,84300,84196,84400,84421,84365,84171,84161,83962,83697,83732,84150,83791,84111,86159,106177,83747,84204,84512,84151,84265,84326,83767,83787,83595,83960,83509,83224,83667,83973,83718,83782,83823
10,98557,87738,86427,85277,85337,84946,84951,84952,85086,84810,84481,84298,84874,84494,84542,84587,84549,83971,83972,86635,84592,84014,84329,84183,83966,84088,83884,83672,83499,83672,83332,85406,106122,84501,84641,84297,83630,83572,83333,83441,83319,83245,83335,83370,83008,83277,83263,83436,84223,84386,83933,83951,83236,84013,83336,83120,83532,83777,83493,85586,102655,83316,82506,82743,83236,82832,82900,83293,83057,83078
12,98142,87708,86111,85316,85202,84777,85360,85003,84878,84725,84320,84289,84441,84602,84078,84082,84145,84078,84299,84380,84814,84704,86252,107949,85009,84446,85005,85569,85389,85273,85485,85131,84896,84311,84852,84545,84313,84196,84452,84060,84068,83933,83908,83609,83469,83922,84640,86200,106100,85405,85318,84477,84581,84227,84557,84200,83905,83993,84058,83700,83621,83602,83621,83510,83418,83744,83861,83780,83865,83509
15,97134,87408,86080,85067,84431,84331,84476,84575,85013,85010,84695,84306,84351,84544,84614,84726,84177,84341,84454,84948,84799,84974,84152,83919,83747,83874,83965,86317,109553,85693,85408,84857,84878,84688,84645,84360,84385,84367,84155,83904,83912,83633,83854,83484,85903,84994,84199,83919,83727,83561,84013,84165,83848,83532,83429,84400,84207,86039,105783,84665,84167,84135,83696,83632,83261,84089,84158,84662,84924,84736
