driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,107572,101807,101146,100401,100580,99810,100057,99984,100006,100064,100006,99886,100043,99455,99796,116244,106591,101055,100622,100335,100422,100325,100182,100152,100704,99629,99701,99992,99791,99805,99446,99523,99820,99685,99808,99878,119794,105528,100452,100195,100357,100180,100182,100451,100043,99590,99680,99394,99556,99227,99394,99289,99249,99187,99386,99134,99056
2,114670,103556,102779,102468,103551,101840,101681,101573,101325,101301,101170,101058,100988,100795,100598,100709,100739,100785,101387,101173,101145,117095,106307,101619,101272,101036,101049,101075,100706,100830,100520,100318,100454,100210,100435,100086,100307,100256,100013,100473,100417,100342,114620,104536,100161,100055,100385,99925,100287,99984,99810,99819,99704,100427,99852,100083,100352
3,111834,103011,102221,101509,101610,101503,101043,100949,100637,101045,100625,100619,100396,100242,100237,100777,100107,99898,99890,116357,105956,101062,100772,100769,100843,100967,100684,100766,100569,100535,100363,100104,100089,99924,99836,99782,99773,100294,99729,100721,99451,99724,114202,104637,100342,100077,99935,100006,100050,99387,99397,99329,99557,99793,99357,99388,99479
4,112586,102707,102421,101965,101621,101353,101835,100895,100659,100548,100595,100467,100225,100256,100448,100730,116827,105700,101121,101555,101073,100939,101565,101208,100639,100669,100509,100280,100184,100304,99886,99831,99878,99935,100011,99876,100010,100961,99783,100138,99693,113610,104275,100178,99865,99494,99827,99621,100141,99566,100047,99508,99540,99681,99784,100406,101604
5,109075,102185,101385,100969,100982,100746,100676,100628,100201,100354,100048,100411,99953,100000,100567,99989,115697,105833,101588,101327,100905,100787,100148,100068,100359,100134,100050,100130,99931,99938,100225,99685,99702,100011,100203,100050,99662,114725,106978,102029,101644,100924,100749,100791,99997,100174,100444,100206,99961,99951,99590,99917,99851,99688,99998,99341,99761
6.0,117579.0,104190.0,103601.0,103437.0,102695.0,102549.0,102437.0,102056.0,102353.0,102055.0,101973.0,101710.0,101553.0,101375.0,101298.0,101170.0,101242.0,101359.0,101404.0,102763.0,102156.0,101720.0,101805.0,101617.0,101226.0,101100.0,101226.0,100556.0,100352.0,117612.0,106293.0,101053.0,101149.0,101022.0,100649.0,100689.0,100681.0,101490.0,217180.0,106579.0,100052.0,100803.0,100821.0,100738.0,104606.0,101101.0,100595.0,100721.0,100401.0,100427.0,99933.0,100372.0,99747.0,100169.0,100000000.0,100000000.0,100000000.0
8,110472,102872,101950,101194,101105,101130,100590,100911,100574,100615,100506,100443,100348,100462,100505,100211,99865,99877,115735,107765,101642,100681,100475,100339,100343,100227,100199,100042,99851,99783,99790,99808,99658,99631,99877,100157,99276,99482,99207,114049,106191,99932,100011,100006,99801,100273,99931,99829,100031,100009,99509,99306,99513,100391,100092,99797,101014
9,115200,103575,102801,102335,101871,101834,101503,101151,101272,100947,100736,100709,100586,100416,100194,116690,105173,100814,100960,101447,102039,101425,101817,101669,101237,101215,101174,100907,100774,100664,100132,99930,99835,99801,99913,99847,99803,99650,99702,114896,103952,99742,100050,100429,100080,99957,99637,99797,99766,100054,99619,99586,99995,99621,99374,99547,100106
10,162647,107795,101726,102575,101911,101594,101694,101551,101511,101568,101416,101867,102005,101794,101106,101298,100954,100897,101041,100700,100740,100533,100723,101545,100544,100381,101057,100790,100580,101402,101145,115536,104714,101956,100297,99789,99447,99962,100349,99954,99822,99849,100135,99932,99347,99890,99138,99023,111066,103235,99619,99272,99893,98992,98683,99192,101626
15,118519,104494,103740,104499,103213,102859,103295,103049,102848,102635,102597,102290,101669,102498,101910,101799,101476,101564,101423,101855,101640,101378,101135,101345,101913,101104,100764,100852,100531,100701,100580,100799,100452,116399,105635,100859,100407,99995,100247,100473,100369,100144,100389,100893,101240,101204,100813,101302,101068,100376,100088,99941,99993,100601,100631,101165,100158
16,115709,103744,102795,102454,103305,101836,101756,101743,101240,101215,101114,100880,101200,100892,100616,100578,100869,100714,100862,101217,101346,114825,106116,100862,101171,101241,101094,100991,100764,100841,100416,100369,100055,100236,99781,99622,99976,116490,104906,99981,100152,100042,100417,100287,100622,100157,100377,100173,100471,99944,99871,99946,99982,99988,100138,99990,100845
17,114206,103218,102627,102729,101977,101049,100944,100865,101018,100827,100624,100328,100644,100295,100194,99975,102228,101711,100400,117582,104815,101136,101318,101517,101097,100956,100580,100585,100498,100790,100986,100516,100057,100088,100566,100095,99803,99903,100100,100976,100894,100956,116116,105844,100761,100007,100816,99840,99911,99528,99601,100674,99851,99990,100130,100656,100801
18,113743,103081,102649,102505,103056,101753,101383,101257,101121,100945,100476,100820,100216,100267,100038,99812,101291,101782,116160,105258,102217,102101,101840,101325,101119,100817,100763,100654,100642,100845,100359,99816,99847,99681,100006,100135,100266,99683,99815,101025,100544,114019,103309,99873,99123,98874,99029,98916,99013,99073,99003,99021,100964,100864,101070,100804,102134
20.0,111095.0,103032.0,102132.0,101461.0,101468.0,100919.0,100945.0,100705.0,100538.0,100499.0,100561.0,100529.0,99992.0,100437.0,100290.0,116827.0,122168.0,105675.0,101655.0,101445.0,101908.0,101431.0,101570.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
21,116571,103937,103494,102672,102784,102564,102512,102318,102687,102102,102077,101568,101853,101127,101344,101166,101297,101665,101258,101510,102890,101443,101428,101208,101053,101143,100717,100526,100703,100458,118049,105532,101060,100546,100982,101510,101227,100693,101445,101878,101015,101134,100813,101146,101970,101247,100570,100559,101054,100555,100554,100416,100111,101026,100473,100660,100603
22,110022,102835,101700,101111,100750,100626,100839,100526,100531,100185,100174,100138,100158,99955,99924,99948,99962,99427,99499,115468,105349,100503,100403,100109,100362,100389,100049,99810,99754,99779,99697,99677,99488,99421,100087,99354,99674,99071,98990,114173,104657,99786,100398,99941,99968,99886,99527,99657,99636,99600,99698,99468,99448,99445,99630,100020,100607
153.0,119557.0,103842.0,104013.0,104335.0,103568.0,103462.0,102847.0,102775.0,102892.0,102623.0,102402.0,102658.0,104220.0,101975.0,101710.0,101383.0,101349.0,101698.0,101392.0,102329.0,101505.0,117409.0,105491.0,102006.0,101239.0,101270.0,101142.0,101640.0,100935.0,100995.0,101209.0,101119.0,116268.0,108071.0,102018.0,106796.0,101844.0,101400.0,105982.0,101483.0,101753.0,105917.0,102051.0,104468.0,101828.0,104289.0,103859.0,103125.0,103429.0,103553.0,101723.0,101626.0,103333.0,101624.0,103590.0,101310.0,100000000.0
154,140182,107278,102379,101816,102224,101728,101755,101783,108397,102855,102544,101709,101440,100896,101401,101713,101124,101654,101379,101982,101313,101514,101813,102164,101533,100957,101219,115225,105157,100327,100175,100517,100151,100577,100159,99922,99654,99962,100750,100267,99428,114632,105650,100920,100495,100293,100431,100413,99884,100336,99991,101646,100545,99971,99473,99873,99487
67.0,185649.0,108757.0,102159.0,101981.0,101630.0,101710.0,101478.0,101807.0,101875.0,101413.0,104181.0,101591.0,101252.0,106155.0,105077.0,108932.0,102063.0,105638.0,104957.0,103083.0,102529.0,101840.0,118255.0,107891.0,101937.0,101751.0,101922.0,101659.0,101399.0,102388.0,103951.0,101633.0,102492.0,103795.0,101738.0,101342.0,101042.0,101262.0,101413.0,101069.0,101535.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
69.0,127632.0,104430.0,103986.0,103907.0,104235.0,104082.0,103514.0,103361.0,102600.0,102611.0,102688.0,102734.0,102211.0,102785.0,102424.0,104255.0,102446.0,101832.0,101672.0,101694.0,101518.0,101830.0,101034.0,101904.0,102072.0,100704.0,101591.0,114954.0,108139.0,102367.0,101327.0,105763.0,108237.0,103657.0,108062.0,104104.0,111996.0,102730.0,106855.0,101343.0,101521.0,106337.0,115977.0,111909.0,103135.0,102815.0,101282.0,104287.0,101769.0,101006.0,100909.0,100590.0,102170.0,101223.0,100755.0,102302.0,100000000.0
