driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
1,98852,95201,95117,94858,94554,94785,95175,95619,96351,109806,93962,93231,94493,93036,93832,93781,93862,94073,94865,95871,109020,93581,93927,92848,92709,92829,92762,92572,92671,92521,92065,92228,92345,92897,123217,91586,91746,91229,91380,91850,91240,91203,90783,90906,90910,91053,107331,90108,90139,90417,91001,90777,90664,90786,90575,90438,90860,91292
2,100734,97163,96263,95227,95351,94976,94566,94582,94883,94815,113721,95978,94560,93696,93762,93733,93829,94175,93966,94020,93797,94427,109600,94123,92969,93189,94077,93355,93133,93742,93429,93840,93574,93971,93258,92989,108091,92172,93241,92733,92290,92219,92244,91952,92370,92167,107784,90436,90361,91144,90844,90158,90405,91252,90949,90872,90601,90657
3,96559,94608,94412,94348,95428,95776,95299,95664,95040,94997,111580,93397,94149,94229,94219,94285,94193,94537,94970,96548,96644,96396,110024,93920,93106,93367,94161,93045,93102,93445,93657,93616,93481,108230,91711,91877,91619,91359,91336,92223,91588,91782,91800,91740,106213,90920,90573,90889,90825,90687,90871,90763,90808,91279,90605,90673,90917,91607
4,97580,95062,94667,94161,94313,95507,94554,94021,94170,94061,109322,93292,93441,93281,93177,93226,93023,92922,93534,93515,93480,93529,93642,108811,92050,91999,91729,91898,91964,92070,91934,92233,92230,92478,92494,92725,107356,90953,91048,90434,91319,91072,91182,91436,91243,91166,106529,90279,90399,90296,91654,91865,90667,90807,91017,91304,91615,91897
5.0,103531.0,97370.0,96520.0,96825.0,97346.0,96237.0,95993.0,96413.0,96477.0,97023.0,98668.0,97788.0,99189.0,97846.0,97935.0,113475.0,95530.0,95038.0,95261.0,95175.0,96089.0,94871.0,95093.0,95182.0,95006.0,95273.0,95431.0,95166.0,96130.0,95648.0,96643.0,110809.0,93799.0,93887.0,93849.0,93677.0,93395.0,95568.0,93818.0,94090.0,94404.0,94485.0,93791.0,93654.0,94001.0,94089.0,94775.0,94831.0,95565.0,97533.0,99126.0,99408.0,100091.0,116399.0,92695.0,93462.0,100000000.0,100000000.0
13,100887,95441,94398,94599,94539,94508,95118,95094,95003,111479,93498,93683,94244,93521,94172,94173,94150,94520,94976,96509,95264,94438,96419,108983,93347,93123,92882,93642,93517,93506,93364,93669,94190,94298,113850,91897,92047,92524,92897,92499,92380,92310,92322,92517,92453,92598,113325,91133,91253,91208,91921,93985,92404,91520,91380,91178,91118,91508
15.0,104673.0,97045.0,97043.0,97006.0,96454.0,96389.0,96078.0,96393.0,96443.0,97501.0,97874.0,99340.0,98647.0,112658.0,94974.0,94814.0,94901.0,94680.0,94979.0,94912.0,94802.0,94789.0,95168.0,96265.0,96212.0,112432.0,94328.0,94198.0,94124.0,94144.0,95922.0,94392.0,94465.0,94312.0,95701.0,94355.0,94586.0,94455.0,95436.0,111567.0,94254.0,93696.0,93185.0,93019.0,93280.0,93787.0,93483.0,93355.0,92862.0,93190.0,94280.0,95150.0,95973.0,94720.0,94172.0,94293.0,96713.0,100000000.0
16.0,102105.0,96565.0,96443.0,95604.0,95437.0,95222.0,95800.0,95718.0,96039.0,96205.0,111638.0,94971.0,96815.0,95337.0,94030.0,94105.0,94161.0,94409.0,94263.0,94003.0,94347.0,94351.0,94960.0,95356.0,95658.0,109969.0,93312.0,93077.0,93496.0,93388.0,93248.0,93082.0,95689.0,94705.0,94230.0,94011.0,94039.0,93668.0,93813.0,94658.0,108688.0,92695.0,92070.0,92691.0,92563.0,92304.0,92234.0,92333.0,92119.0,92381.0,92447.0,92383.0,92673.0,92876.0,93565.0,94189.0,94794.0,100000000.0
17,97199,94523,94472,94278,94696,94064,94509,94093,94312,94625,109213,92707,93131,93177,93056,93060,93068,93047,93513,93823,94779,108384,93536,92988,92704,92366,92088,92062,93080,92323,92699,92679,92509,93034,93320,107093,91005,91076,91560,91254,91143,91140,91376,91246,91398,106800,89945,89703,89766,90076,90663,91181,90358,90410,90721,91318,91664,92352
18,98351,95219,95133,94960,94443,95183,95415,94872,95283,94788,94926,95420,96239,110875,94200,94196,94013,93728,93975,94257,95161,93901,94670,93717,93904,93404,110607,92928,92518,93887,93301,93471,94278,93255,92291,92523,92968,92864,92729,108263,92332,92454,91715,91524,91803,91361,91167,91557,91780,91819,91699,92082,91765,92852,93286,93306,93650,94721
