driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
2,114837,155328,147938,95762,93605,92495,92918,147108,140804,94335,91100,90278,89242,89033,88617,88430,88143,88497,88556,88052,89401,88192,88045,87769,105520,92955,88231,89000,88143,88692,88810,89010,90389,109241,145591,148998,140326,103841,153062,147135,95138,91321,90255,89104,88358,88151,87907,87792,87700,88279,87988,88311,88250,87874,88920,87971,88154
4,107580,155419,151667,92669,90054,90817,90782,153964,144065,89966,88350,87930,87475,87642,87400,87145,86999,86902,87088,107003,92683,87662,87440,87637,87821,88481,88595,88306,87488,87236,87289,87732,87648,109051,171937,150196,140931,95776,157087,148660,88584,87424,87253,87238,87300,86961,86926,86968,86189,87565,87470,87563,87739,87768,87864,87884,88601
8,108490,156736,149774,95421,91323,90978,90095,152508,142875,91509,87952,87577,89610,88559,88140,88086,87802,87735,88157,88022,107783,92693,88098,88665,88597,88710,89604,89306,89243,89737,89560,89288,89127,117486,146137,149077,139055,97981,154504,147717,90571,88342,87474,87254,87099,87369,87320,87285,87779,88678,87555,87110,86617,86493,86477,86514,86045
11.0,123003.0,154487.0,147186.0,98653.0,95094.0,94357.0,94826.0,140673.0,138154.0,96086.0,95063.0,94035.0,93264.0,92599.0,92317.0,92000.0,91764.0,91617.0,91991.0,91355.0,91253.0,90944.0,110145.0,96359.0,91819.0,91643.0,94587.0,92297.0,92633.0,91916.0,95107.0,93304.0,113439.0,142493.0,148854.0,138802.0,106884.0,153314.0,145254.0,96766.0,96721.0,93731.0,92501.0,92139.0,92087.0,91626.0,120493.0,98976.0,92105.0,92031.0,92611.0,91037.0,92082.0,90574.0,131615.0,100000000.0,100000000.0
14,125267,154825,145480,100530,96789,93617,93096,140724,137242,97464,94472,93299,93010,92663,92273,92062,91807,91509,91897,91439,91208,91070,91376,90313,89820,89292,88772,88318,105974,93128,88499,88250,92532,92856,116986,151165,129417,121929,141407,141552,95684,93342,90952,89982,89959,90214,89446,89188,88936,89248,88828,89054,88330,88872,88406,88957,89126
17.0,113372.0,153950.0,149369.0,95027.0,92578.0,92095.0,90593.0,150093.0,142653.0,93919.0,90862.0,89811.0,88648.0,88647.0,88340.0,88265.0,88113.0,88024.0,87800.0,87862.0,88745.0,88437.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
18.0,106407.0,154674.0,153556.0,95426.0,90907.0,90982.0,90157.0,151492.0,144418.0,94296.0,90853.0,89204.0,88402.0,88186.0,88098.0,88082.0,87799.0,87829.0,109470.0,92940.0,89066.0,88980.0,89343.0,89465.0,89078.0,89714.0,89740.0,89622.0,90573.0,89219.0,89228.0,89114.0,89352.0,109104.0,143210.0,148261.0,138341.0,104045.0,153040.0,146697.0,95127.0,91473.0,90236.0,89195.0,88471.0,88345.0,88246.0,88071.0,87851.0,88228.0,88171.0,88499.0,88474.0,88975.0,89088.0,88718.0,100000000.0
21,131258,153899,144127,97855,96090,93562,94784,140031,136125,95992,92795,91157,89769,89352,88873,89887,88392,89227,108910,93193,88263,88154,88453,88655,88735,88921,88693,89122,89235,89017,89098,88906,89015,107084,135511,151582,132281,103026,153818,145873,95163,91398,90350,89419,88935,88107,88359,88489,88026,88189,88682,87883,87561,88722,89238,88717,90333
22,124665,154258,145845,100392,94949,94548,93608,140920,137597,97750,94263,93327,93155,92659,92225,92037,91680,91781,91872,91517,91151,91089,91220,90365,89322,88872,88904,88584,88700,105473,92955,87690,88301,96100,118499,151343,130481,122011,139784,143358,94778,92998,90409,89534,89654,89287,88998,88622,88851,88984,89132,89276,88964,88826,88857,88942,90412
23,112765,153481,149611,97394,91585,92552,90939,150519,141446,93755,91037,90128,88699,88466,88624,88634,88058,88339,106157,93141,88554,88418,96834,93346,88747,90196,89341,89045,88909,88987,90042,88958,88304,106637,137056,148704,137394,99643,153683,146399,90878,88380,88698,87872,87810,88170,89086,88852,88708,88844,88621,88840,89254,88729,88336,88332,88757
