driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
1,100632,98432,97658,97758,97985,99711,112906,98239,98425,98912,99238,98407,98976,98437,98656,98803,98658,99172,98405,99046,99087,101322,113578,112243,122971,140308,142105,140686,144264,98367,97317,96690,96767,97244,96943,97125,97192,96027,96270,96251,96412,96279,96459,96318,100807,110366,95258,97376,97148,96504,95459,94898,94497,94359,94257,94389,94156,95285,94531,95667
3,106209,100518,99522,99449,99674,98882,98890,99366,98817,98882,98864,98809,98953,101753,99436,101836,113865,98301,98939,99077,98387,99334,99504,118288,137248,120293,141894,140396,142159,99949,98340,97960,97688,97679,97973,97916,97544,97472,97585,97664,97351,97033,96744,96721,97726,97992,96842,98524,110199,95349,95226,94654,96791,94834,94181,94339,94990,94647,95225,96849
4,104159,99596,98882,99054,98439,98434,98333,98401,98416,98316,98374,100579,113255,97681,97600,97529,97037,97436,98357,98930,99135,98925,97605,109719,139877,141181,142421,141187,144410,97241,96547,96303,96221,96080,96289,96227,96349,96010,95965,95879,96009,96005,95606,95581,95993,95908,96033,96012,97886,109646,93468,94013,94716,94435,94356,94358,94458,94605,94897,96068
8,101100,98718,97509,98082,97863,98134,97515,100378,112849,99124,99041,98438,98980,100336,97511,98075,98808,97874,97269,97378,97675,96985,97712,106502,148628,141948,142681,140807,144814,97135,96017,95774,95773,95673,96610,96214,96063,96071,96185,95914,95302,95685,95182,95407,95459,95745,96384,95584,97729,109979,94183,94537,95199,95113,94352,93986,93767,93830,93976,94157
13,102960,99225,98890,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
16,106599,101148,99540,99617,100928,114270,98326,98508,98446,98582,99009,98845,98881,98726,98571,98702,98378,99237,99104,99653,100248,98786,99668,115101,133943,127383,142362,140348,143521,99333,98071,97671,97356,97554,97637,98451,97397,97785,97231,97074,97569,97401,99264,115134,96500,96369,96097,96230,96188,96143,97138,96540,96596,96875,96130,96049,96187,96056,96177,95816
17,99860,98289,97487,97619,97629,97938,97687,100092,257666,97121,98757,98522,97356,97378,97655,96990,97551,97976,98355,97423,97249,98305,118894,135991,110464,99826,96908,97491,135825,98807,97810,97825,97692,98084,97769,97862,97415,99947,112204,95172,95297,95737,95478,95656,95399,96811,95352,95379,95724,95584,95551,96826,95981,95461,94782,95038,95090,94829,94909,96498
18,104806,100607,99284,99194,99279,98744,98661,98734,98575,98673,99495,98522,98212,99492,98515,98754,98376,98497,98632,98787,101856,114460,97584,111966,126726,140000,141982,141103,144526,97820,96977,96765,96348,96548,96796,96588,96732,96247,96540,96323,96728,96748,96441,96201,96571,96615,98751,110294,94201,94661,95236,95279,94936,95038,95116,95984,95857,97135,96095,97094
20,99144,98015,97550,97427,97802,97900,99996,112759,98849,97591,97529,97345,97507,97647,97592,97468,97711,97155,97835,97561,97386,97651,97616,103445,161413,142608,141749,141510,145669,96549,95893,95854,95770,96225,96603,96002,96031,95867,96074,96078,97947,110099,94797,95774,95808,95275,95609,95059,95041,94841,94728,94865,95263,95409,94539,94422,94301,94168,94164,94226
154,101977,98553,97592,97867,98019,98124,97598,97743,97276,97584,97643,97989,100532,112897,96757,97533,97026,97130,97304,97333,97374,97551,98247,104224,159860,142024,142212,141281,145078,96702,95935,95900,95717,95716,96608,96084,96087,95885,96479,98157,110827,95006,95060,95563,96389,95377,95193,95192,94865,95154,94949,95086,95326,95305,95715,94953,94576,94711,94770,94926
807,105710,100273,99298,99269,99399,98833,98591,98839,98873,99393,98636,99001,98914,99304,99118,99261,101301,115718,97818,97757,97944,98693,98571,113144,123365,140055,142034,140969,144329,98334,97146,97061,96804,96970,97100,97280,99357,111785,95600,98061,95994,96112,95817,95956,96501,96186,96278,98170,99938,111487,94922,95581,95085,95994,96230,94709,95118,94244,95421,94952
813,108406,100592,99800,100017,99495,99604,99758,99659,99318,99375,99303,99201,99162,100231,99205,99334,99144,99309,99645,99811,101731,113715,98496,116146,120565,127715,141612,140608,144623,98961,97751,97703,97670,97486,97805,98480,97439,97319,97454,97528,97351,97254,97041,97120,97121,97591,96997,97807,97507,100362,127369,94412,94666,94800,94505,94293,94550,94801,94883,95034
814,106799,100496,99556,101742,115818,98775,98875,99392,98528,98675,98829,98904,98914,98801,98733,98882,98885,99902,99231,98982,98831,99807,99433,118453,136064,121081,141899,140462,142434,99882,98300,97972,97651,97672,97827,97846,97652,97591,97513,97595,96862,96629,96566,96654,96950,97026,96858,97898,97400,98060,96770,96975,97393,96676,96992,96937,97076,97803,98456,97817
815,105042,99488,98838,99106,98879,98479,100760,115305,98637,98829,98663,98550,99032,99222,99220,99095,99327,99122,98948,100056,98203,98686,98507,115147,136511,127818,142201,140543,143697,99298,97889,97445,97676,97519,97613,97053,97010,96492,96761,97007,97399,96703,96462,96890,97128,96576,96593,96548,96507,96134,97941,97029,96234,96226,96697,96589,96161,96884,96678,97964
817,103464,99380,98952,98431,101631,115702,98864,98814,98669,98733,98741,98539,99081,99182,99233,99118,99203,101979,115297,99663,98908,98266,99121,117156,122256,122913,141996,140787,142851,99631,98164,98105,97543,97852,97670,97866,97586,97529,97638,99957,114205,96170,96092,96142,96342,96034,96007,96441,96166,96009,96293,96926,96812,97396,96312,96967,96064,95982,96672,96183
818,109178,101528,100600,103828,118718,99746,100282,100709,99398,99495,99437,99281,99506,99948,99307,99878,100151,99760,99685,99715,100363,110545,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
819,110619,102819,101216,103666,119457,100017,100384,100306,100866,100942,100786,101414,101130,101052,100840,100554,101060,100602,100639,100323,100221,100108,100958,126491,121292,102495,128417,140197,140797,102903,100490,100364,99879,102704,119445,99529,98960,99391,98929,98887,98798,98435,98440,98610,99281,98734,98468,98688,99008,99320,97584,98056,100275,98227,98928,99472,100368,100458,98209,inf
