driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
1,92408,90110,90045,89262,89733,89247,89260,89081,88959,88928,88802,88805,88724,88327,88353,88299,87963,88164,87968,88250,114063,89405,89595,89639,89333,89335,89207,88941,89546,89118,89321,88806,88771,88604,88409,89023,88253,88379,88476,88590,88766,88682,115041,115345,89800,90480,90329,89574,89764,89763,89391,89318,89173,89005,89235,89535,89085,89458
2,93984,90259,90488,89690,90350,90043,89822,89620,89684,89585,90063,89424,88950,88752,88770,88662,89303,114317,90294,90063,90098,90154,90036,89796,89849,89756,89554,89883,89591,89170,89195,89188,89103,89266,88957,88924,89124,88902,88319,88655,89637,112190,89215,89609,89762,89768,89605,89408,89396,89449,89367,88998,89301,88949,89222,88995,89343,89978
3,95879,91255,90832,90467,90491,90314,90252,90268,89916,89808,89615,90040,89914,89194,89282,89374,89539,114523,90060,89722,89964,89944,90062,89889,89893,89708,89726,89489,89548,89514,89196,89499,89221,88992,89085,89078,88536,88739,89129,112852,89991,90145,90224,90335,90315,90348,90140,89900,89945,89759,89596,89260,89574,89238,88929,89190,88989,89252
4,94418,90361,90976,89896,90232,89647,89672,89899,89494,89401,89943,89689,89147,88741,88663,88679,88856,88742,114270,89220,89398,89597,89542,89415,89426,89386,88974,89064,89071,89494,89075,88831,88483,88878,88566,88611,88399,88439,88070,88135,88294,88659,89190,110632,88784,89078,89129,89473,89518,89328,89191,88973,89224,89334,89511,89798,89856,91570
5,95225,90799,91138,90474,90437,90260,90153,90211,89829,90019,89852,89950,89400,89249,89293,89283,89208,89119,88818,88603,89341,113959,90269,90045,90101,89893,89713,89745,90098,89533,89431,89322,89513,89377,89172,89262,88673,89091,89197,89219,89061,89393,112374,90283,90498,90222,89790,89374,89567,89479,89186,89033,89378,88716,89354,88720,88705,88923
8,91623,89747,89879,89280,89487,88698,89025,88834,88919,88955,88457,88682,88613,88329,87941,88431,87987,88947,113112,89081,89460,89623,89210,89296,89081,88963,89065,88762,88890,88824,89009,88355,88419,88248,88233,88240,88148,88312,88796,88218,88488,110965,89105,89035,88963,89153,88752,89409,89111,89092,89226,89150,89104,89352,89749,90607,87295,88701
9,93302,90068,90268,90107,90107,89548,89692,89621,89236,89214,88918,89469,114619,89898,89918,90238,90248,90277,90323,90055,89981,90591,90340,90295,90150,90148,89578,89647,90095,89551,89472,89399,89273,89207,89237,89106,89140,112901,89571,90831,90432,90160,90212,90203,90300,89989,90144,89929,89880,89740,89749,89327,89506,89414,89036,89229,88930,89049
11,103701,95051,93686,92963,92656,92785,93030,92714,92707,92120,92121,92101,92004,91766,91758,91570,91703,91622,91335,91147,91448,91296,91826,91024,91020,90859,90870,90798,91133,91260,90630,91133,117481,91306,90868,90951,92682,91057,92638,91138,91061,90655,91021,91062,91036,91324,91021,92519,90998,90435,92225,91903,90307,90006,90191,89916,90577,inf
13,90883,89601,89678,89328,89279,88872,89062,88992,89006,88703,88665,88606,88388,88302,88322,88412,87971,87922,88318,113958,89255,89128,89095,89315,89045,88972,89119,88682,88843,88926,88896,88694,88642,88511,88374,88288,88833,88849,88486,88081,87958,88358,111836,88640,88448,88740,88689,88584,88704,89049,89092,89153,88868,88906,88900,88765,89318,91851
14,96219,91569,91348,90798,91233,90443,90482,90409,90085,89880,90023,89699,89716,89462,89604,89619,90050,115305,90596,90533,91624,91352,90488,90620,90442,90364,89939,90018,90171,89995,89853,89829,89716,89808,89633,90044,89653,89616,89313,89510,89365,89505,111981,89965,90010,89880,89893,89598,90186,89504,89317,89165,89173,89068,89230,89414,89383,89472
