driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
832,192844,200222,188440,176998,132740,130326,129607,129179,126973,127275,142657,166722,165650,175811,126773,125586,124868,124037,123955,124390,122934,122189,121732,121503,121540,121052,128161,145686,118547,115822,113815,114364,111622,110390,109147,108633,108030,146623,163914,149971,187738,111326,108665,107969,107566,107267,107224,107180,107242,106733,106680,106537,106780,107032,106997,107437,107422,107843
1,179371,200610,190135,182349,125121,124687,124425,125864,123954,125448,132836,184735,187695,175558,122612,121989,121715,121352,121100,120985,120797,122033,120999,120372,119952,120591,119350,118469,126530,142087,112323,111128,109453,109474,108761,107849,107249,126649,178284,190859,189674,109049,107133,109543,106389,106449,105656,105856,106121,105426,106153,105872,105681,105915,105008,105728,105467,106674
835,186098,201396,189942,178820,130147,128522,128324,128624,128111,127583,141159,171934,172745,173997,128126,125889,125332,124680,124597,123905,123950,122917,122126,121710,121476,121311,120567,120177,128378,145028,112696,112531,111010,110807,109246,108840,108813,152283,166435,133371,185836,112607,108896,108248,108152,107656,107221,107224,106965,106885,106913,106722,107049,107268,107209,107227,106895,108227
4,198776,198589,189212,174597,134292,133579,135752,150342,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
836,211754,194861,188634,170869,135924,133256,133065,134001,132807,131643,154563,167871,136379,165963,132746,131894,132407,132250,130813,131184,141437,153000,126907,125692,126189,127492,124919,132758,161534,124150,118970,121236,116285,114941,115715,143632,172582,179554,188692,124758,114484,113122,112341,111178,110531,109906,109735,109628,110236,109341,109838,109308,109474,109869,109479,109061,inf,inf
838,188767,201431,189177,177567,131891,129214,129009,128970,128910,128020,143627,172801,166197,173103,128898,126693,126198,125399,124799,125106,123218,122825,122392,121997,122095,120734,127701,149542,114376,117651,113202,112666,111124,110422,109785,109414,108725,152311,166828,133764,183269,113272,109331,108554,108298,107664,107814,107952,107360,107496,107272,107348,107125,106916,106964,106819,106722,107207
807,182420,201099,189991,180942,129104,127017,126916,126808,126987,126580,136291,172816,183855,175110,127042,125798,124742,124104,124253,123997,123489,122781,121896,121729,121766,120911,120689,127429,139574,113649,112104,112747,111168,110170,109508,108732,108011,144224,220969,125293,168099,114353,110062,108602,108675,108464,109002,119867,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
839,189869,201200,189017,177375,132779,130202,129859,129272,130542,128960,149829,183038,146851,172055,130535,131191,127453,124959,125171,125284,124935,124224,124444,124980,123360,122626,129567,141558,115947,113797,112435,111181,112089,109932,109639,109059,108718,163969,179157,117483,166477,114679,110244,108834,108655,108537,108910,108703,107711,107696,107803,107677,108087,107908,108046,107809,107880,108142
840,200654,198042,189287,174411,133892,133146,128367,130543,130718,130677,146459,169199,149464,173387,128772,126357,125913,125132,124915,128843,124319,124471,124254,123579,123265,129712,148068,117856,114824,115018,113652,111958,111538,111292,110212,109959,109182,157667,165713,123587,181925,113864,109783,108682,108533,108447,109298,108073,107567,107663,107644,107552,108175,107528,107512,108143,107848,108699
154,204887,197062,189568,172888,134714,132562,133895,129791,129218,131004,149902,166046,146471,172230,130412,127028,126911,126152,125044,126958,124715,124324,123699,125214,125402,122830,129743,141359,116370,113833,111945,111337,110980,110234,109534,109213,108849,158613,165151,124305,180101,114300,109792,108773,108581,108423,109130,108330,108221,107801,107639,107885,107806,107637,107859,107781,107999,108375
