driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,101297,100805,100302,100323,100452,100533,100972,100751,100515,100620,135391,121970,98860,98881,98992,100005,99852,100704,100966,102532,103095,99584,99153,99514,99691,99661,99529,99152,99630,99384,100101,100566,101160,101070,101247,101890,101560,118368,97702,97392,97985,97954,97846,98129,97898,97792,97868,98732,98747,98381,98753,98750,99056,100956,98933,99033
4.0,133811.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
8,99389,100368,100392,100967,100126,100251,100534,101236,101019,100823,138251,112305,99716,100520,100846,101031,100869,101262,101799,102392,103372,117795,98856,99968,98742,99731,99413,99388,99368,99560,99246,99630,99536,99485,99757,100162,99901,98977,98752,99626,98956,98906,98950,98718,98482,98576,98803,99057,98864,98660,98794,98777,99040,99225,99136,100338
20,113297,103223,102773,101964,101474,101274,101253,101117,102467,112295,133749,102983,99900,99649,99995,100551,100262,100284,100133,100524,100963,100611,100742,102039,102082,102544,119056,98715,98883,99087,98575,98971,98748,98462,98445,98634,98612,98891,98511,99954,98280,98410,98609,98907,99451,98969,98671,98826,98657,99198,99752,98771,99570,100291,100103,98708
154.0,129819.0,149206.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
807,105337,102420,101905,102390,102171,102567,103407,102292,102250,113405,136077,105269,101331,101997,102071,102124,102218,102289,102530,102586,102403,102189,102082,121928,101504,101804,101496,101589,100856,101757,101644,100753,100698,101083,100669,100529,100856,100567,100755,100815,100267,99989,100552,100100,99975,99888,100227,99757,99884,100045,99548,99611,100181,100819,100560,101837
815,108598,103615,103864,103312,102756,104215,102991,102895,102960,116989,133577,101656,101888,102474,102360,102526,102410,102382,102577,103114,103052,102870,102628,102980,103177,122613,101954,101701,101998,100885,102078,100966,100420,99944,99985,99569,99569,100200,100356,99822,100052,100073,99885,100238,100132,100150,100060,99966,100109,99830,100414,100369,100499,100597,100753,102670
817.0,103674.0,101683.0,101399.0,101553.0,100933.0,101244.0,101170.0,101214.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
822,102538,101942,101195,101270,101114,101034,100920,100674,100782,104039,137376,108025,100828,102919,100305,100123,100057,100424,101277,101000,101209,100824,100318,119447,100090,99500,99819,99855,99954,99886,100056,99830,99337,99337,99336,99968,99171,100385,98811,101442,99702,98905,99397,100243,99811,98470,98613,98697,99294,98958,98953,99616,99843,100459,103336,102673
825,109847,104273,103180,103367,104372,102512,102877,103130,102899,117326,134061,101827,101754,102183,101963,102712,102554,102110,102740,102584,103110,103194,102372,102831,102822,101371,101452,101766,102285,102295,119287,98963,99964,100233,100613,100355,100454,100548,100377,100030,99995,100124,99849,100035,99944,100340,100098,100041,99953,99959,100430,100578,100566,100552,100830,103413
