driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66
1,,[],[],[],[],[],[],[],[],[],[],[],[807],[],[],[],[],[],[807],[],[807],[],[],[],[],[],[],[822],[],[],[],[],[],[],[813],[],[],[],[],[822],[],[813],[16],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[13],[],[],[],[],[],[],[821],[],[817],[815],[],[],[],[],[817],[],[],[],[821],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[],[],[],[1],[],[],[],"[817, 815]",[],[3],[],[],[],[],[],[],[],[],[],[13],[3],[],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8,,[815],[],[],[],[],[13],[],[],[],[],[],[],[],[17],[],[],[],[],[3],[],[],[3],[4],[],[],[],[],[],[],[],[],[17],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[16],[],[],[],[],[],[],[],"[818, 823]","[17, 817]",[],[8],[],[3],[],[],[],[],[],[],[],[],[],[],[3],[],[],[],[],[],[],[20],[],[],[],[],[],[],[17],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
16,,[],[],[],[],[],[],[154],[],[],[],[],[],[],[],[],[820],[],[],[],[824],[],[],[],[],[820],[],[819],[],[],[],[],[],[],[],[819],[],[],[],[819],[],[822],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[818],[],[],[],[],[],[154],"[819, 807]","[818, 820, 823]","[1, 815]",[],[],[],[],[],[],[],[],[],[],[],[814],[18],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[814],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[822],[],[],[],[],[],[154],"[807, 823]",[818],[],[],[820],[],[],[823],[],[],[],[822],[814],[],[],[],[817],[],[],[],[],[],[],[],[],[],[807],[],[],[1],[815],[],[814],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
20,,[],[],[],[],[],[],[],[],[],[],[],"[3, 13]",[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[814],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
154,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
807,,[818],[],[],[],[],[],[154],[],"[820, 823]",[813],[],[],[],[],[],[],[818],[],[],[],[],[822],[818],[815],[],[],[3],[],[],[815],[],[],[],[],[],[818],[],[],[],[820],[],[819],[],[824],[],[],[],[],[],[],[],[],[],[819],[],[],[],[],[],[],[],[],[],[],[]
813,,[],[],[],[],[],[],[154],[],"[819, 820, 823]",[],[],[],[],[],[819],[],[],[],[],[],[824],[],[],[],[824],[],[],[],[],[],[],[],[],[],[],[819],[16],[],[822],[],[],[],[],[],[],[],[],[],[807],[16],[],[],[],[822],[],[],[],[],[],[],[],[],[],[],[]
814,,[],[],[],[],[],[],[154],[13],[],[807],[],[],[],[1],[],[],[],[],[],[],[822],[],[],[817],[],[807],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
815,,[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[818],[821],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[817],[],[],[],[],[],[813],[],[817],[],[],[],[],[],[],[],[],[],[],[],[]
817,,[813],[],[],[],[],[818],[154],[818],[814],[],[],[],[],[807],[],[],[],[],[1],[],[],[1],[],[],[822],[],[813],[821],[],[],[818],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[3],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[]
818,,[],[],[],[],[],[],[154],[13],[],[],[820],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[],[807],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
819,,[],[],[],[],[],[],[154],[],[],[],[],[824],[],[],[],[],[],[],[16],[823],[],[],[],[820],[],[],[],[820],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[820],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
820,,[],[],[],[],[],[],[154],[813],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
821,,[],[],[],[],[],[],"[18, 154]","[813, 807]","[818, 814]","[817, 815]",[],[3],[],[],[],[],[18],[],[],[818],[],[18],[1],[],[],[18],[],[],[],[],[],[],[18],[807],[],[],[],[814],[],[],[],[],[],[],[],[16],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
822,,[],[],[],[],[],[],[154],"[820, 807]",[],[],[],[820],[819],[],[823],[],[],[],[],[],[],[],[],[],[],[],[824],[],[],[],[],[],[],[],[807],[818],[],[],[],[],[],[824],[],[819],[],[],[],[],[],[],[],[],[819],[],[],[],[],[],[],[],[],[],[],[],[]
823,,[820],[],[],[],[],[],[154],[813],[],[],[],[820],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
824,,[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[],[820],[819],[],[],[],[],[],[],[],[],[],[],[820],[],[820],[],[],[],[],[819],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
