driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
14,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[57],[56],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[49, 71]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[70, 55]",[],[],[],[41],[44],[],[57],[],[],[],[],[55],[],[],[],[],[44],[70],[],[25],[],[],[],[],[],[22],[],[65],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[25],[70],[],[15],[41],[44],[],[57],[],[],[],[55],[],[],[],[],[],[],[],"[64, 65, 23]",[],[],[],[],[],[22],[],[],[65],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[71],[23],[49],[],"[57, 35]",[],[],[],[],[],[71],[],[],[],[],[],[],[],[23],[],[],[],[],[],[],[],[],[65],[],[],[],[44],[],[70],[],[25],[15],[]
23,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[49],[22],[57],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[64, 25]","[21, 22]",[],[],[49],[71],[],[],[],[],[],[],[],[],[],[],[],[],[]
25,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],[],[],[],[],[],[41],[44],[],[57],[],[15],[],[55],[],[],[],[],[],[70],[],"[65, 23]",[],[],[],[],[],[],[22],[],[65],[],[],[],[],[],[],[],[],[],[]
35,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[55],[],[65],[64],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
41,,[],[25],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],[],"[70, 55]",[],"[65, 15]",[],[],[44],[],[57],[],[],[],[],[55],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
44,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[21],[25],"[70, 55]",[],[65],"[64, 41, 15]",[],[],[],[57],[],[41],[15],[55],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[65],[],[],[],[],[],[],[],[],[],[]
48,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[57],[],[],[],[],[],[],[],[],[],[],[],[68],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
49,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[57],[],[],[],[],[],[],[],[],[],[],[],[],[],[23],[56],[14],[],[],[],[71],[],[],[],[],[],[],[],[],[],[],[],[],[]
55,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[44, 70]","[65, 15]","[64, 41]",[],[57],[],[35],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
56,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[57],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[],"[49, 71]",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
57,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[48, 68]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
64,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[55],[65],[71],[],"[41, 44]",[57],[],[35],[],[],[],[55],[],[],[],[],[],[],[65],[],[],[21],[],[],[],[22],[],[65],[],[],[],[],[],[],[],[],[],[],[]
65,,[],[64],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[55],[],[],[],"[64, 41, 15]",[44],[57],[],[35],[],[],[55],[],[],[],[],[],[],[],[],[],"[64, 25]",[21],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[44],[]
68,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[57],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
69,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
70,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[41],[44],[],[57],[],[],[],[55],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[22],[],[65],[],[],[],[],[],[],[],[],[],[]
71,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[64],[22],[57],[],[],[],[],[],[],[],[],[],[],[],[],[],[23],"[56, 22]",[14],[],[49],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
