driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55
1,,[],[],[],[],[],[],[],[],[],[807],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[807],[],[818],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[813],[821],[],[],[],[],[],[],[],[],[813],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[],[],[817],[],[],[],[],[],[],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[821],[17],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[]
8,,[],[],[813],[],[],[],[817],[],[807],[3],[],[18],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[817],[4],[807],[815],[],[],[],[],[],[1],[807],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[820],[824],[819],[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[],[],[],[],"[16, 814]",[],[],[],[],[],[],[],[],[818],[],[],[],[],[16],[],[],[],[],[],[],[],"[813, 815]",[821],[],[],[],[],[],[],[],[],[]
16,,[],[],[],[],[],[],[],[],[],[823],[],[],[],[],[],[],[],[],[],[],[],[822],[814],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[814],[],[],[815],[],[815],[817],[4],[3],[],[],[],[],[],[],[18],[],[],[],[],[],[],[815],[807],[],[],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
18,,[],[815],[],[],[],[16],"[820, 13]","[824, 822]",[],[],[813],[],[],[813],[],[],[],[],[],[],[],[],[813],[],[],[822],[813],[13],[3],[821],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
20,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[154],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
154,,[],[],[],[],[],[],[],[],[],[],[817],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
807,,[],[],[],[],[],[],[],[],[],[],[818],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[4],[817],[815],[],[],[],[],[],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
813,,[],[],[],[],[],[],[],"[824, 820]",[823],[814],[],[],[],[],[],[],[],[],[],[],[814],[],[],[],[],[819],[],[],[],[],"[16, 821]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[818],[],[]
814,,[],[],[],[],[],[],[],[821],"[819, 820]",[],[],[],[],[],[],[],[],[821],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
815,,[],[],[],[],[],[],[],[],[],[],[],[],[],[814],[],[],[],[],[],[],[813],[],[],[],[],[817],[],[4],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[813],[822],[],[],[],[],[],[],[],[],[]
817,,[],[],[],[],[813],[],[],[],[815],"[1, 807]",[],[],[],[],[],[],[],[],[],[],[821],[814],[],[],[13],[],[],[13],[],[],[],[],[],[],[],[],[],[],[],[821],[],[],[],[813],[],[],[],[],[],[],[],[],[],[]
818,,[822],[823],[822],[],[],[822],[814],[],[],[4],[],[],[],[],[],[],[],[],[],[],[],[],[819],[],[],[],[],[824],[822],[],[],[],[],[],[],[16],[],[],[],[],[820],[823],[],[824],[],[],[],[],[],[],[],[],[],[]
819,,[824],[],[],[],[],[],[813],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[824],[],[],[],[],[],[],[],[],[],[],[],"[16, 824]",[],[],[],[823],[],[824],[],[],[],[],[],[],[],[],[],[818],[],[]
820,,[],[],[],[16],[],[],[],[],[],[823],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
821,,[823],[],[],[],[],[],[],[],"[819, 820]",[],[],[],[],[],[],[],[],[],[],[],[],[814],[],[],[],[],[],[13],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[813],[],[],[],[],[],[],[],[],[],[]
822,,[],[],[823],[],[],[],[813],[],[],[823],[819],[],[],[],[],[],[],[],[],[],[],[818],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[819],[],[],[],[],[],[],[],[],[],[]
823,,[],[],[],[],[],[],[813],[822],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[16, 820]",[],[],[],[],[],[],[],[820],[],[],[],[],[],[],[],[818],[],[]
824,,[],[],[],[],[],[],"[820, 814]",[],[],[],[],[823],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[16],[820],[],[],[820],[823],[],[],[],[],[],[],[],[],[],[],[820],[],[]
