driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
1,,[],[],[],[13],[],[],[3],[],[],[],[16],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3,,[],[],[],[],[],[],[],[],[],[],[],"[18, 30]",[155],[],[],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[30],[],[],[],[],[],[],[],[],[],[],[],[]
4,,[1],[],[],[13],[],[3],[],[],"[16, 17]","[808, 3, 155]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[24],[816],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
10,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[24],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],[],[],[],[],[],[813],[22],[155],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[814],[],[813],[],[],[],[],[],[808]
15,,[],[],[],[],[],[],[],[24],[],[],[816],[],[],[],[],[],[],[],[811],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
16,,[],[],[],[67],[],[],[],[],[],[],[3],[155],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[13],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[],[],[22],[67],[813],[814],[16],[],[808],[155],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[],[],[],[],[],[],[]
18,,[],[],[],"[816, 24]",[817],[],[],[],[],[],[813],[],[],[814],[],[22],"[808, 815]",[],[],[30],[],[16],[13],[],[3],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[4],[],[]
20,,[],[3],[],[],[],[808],[155],[13],[3],[],[],[],[],[],[],[17],[4],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[],[],[18],[],[67],[],[],[],[],[813],[],[],[],[814],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
24,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
155,,[],[],[],[67],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
30,,[814],[],[],[],[],[],[],[],[],[],[813],[],[],[814],[],"[808, 815]",[],[],[],[],[],[],[],[],[],[],[],[],[13],[],[],[],[16],[],[],[],[],[],[],[],[3],[],[]
808,,[],[],[],[67],[],[],[],[],[],[],[],[],[22],[814],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
811,,[],[10],[],[],[],[],[],[],[],[],[],[],[15],[],[],[],[],[],[],[],[],"[24, 10]",[],[816],[],[],[],[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
813,,"[817, 22]",[],[30],[],[67],[],[],[],[],[],[],[],[],[814],[],[],[],[],[],[],[],[],[],[],[22],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
814,,[],[],[30],[],[67],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
815,,[],[],[],[],[],[15],"[816, 817, 24]",[],[],[],[],[813],[22],[814],[],[],[],[],[],[],[],[],[],[816],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
816,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
817,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
67,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
